"sim:A->T"	"sim:T->A"	"sim:C->G"	"sim:G->C"	"sim:A->C"	"sim:T->G"	"sim:A->G"	"sim:T->C"	"sim:C->A"	"sim:G->T"	"sim:C->T"	"sim:G->A"	"sim:CG->TG|CG->CA"	"sim:C|G"	"sim:Ne"	"fit:A->T"	"fit:T->A"	"fit:C->G"	"fit:G->C"	"fit:A->C"	"fit:T->G"	"fit:A->G"	"fit:T->C"	"fit:C->A"	"fit:G->T"	"fit:C->T"	"fit:G->A"	"fit:CG->TG|CG->CA"	"fit:C|G"	"fit:Ne"	"leftwin"	"longwin"	"shortwin"	"rowtaxon"	"loglik"	"convergence"
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0104	0.0086	0.0157	0.0148	0.0163	0.0171	0.0177	0.0184	0.0044	0.0036	0.0042	0.0038	0.0054	1e-04	1072.715	1	5	3	"root"	-53853.814	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0104	0.0086	0.0157	0.0148	0.0163	0.0171	0.0177	0.0184	0.0044	0.0036	0.0042	0.0038	0.0054	0	1851.3617	2	6	2	"root"	-35902.2068	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0108	0.009	0.0138	0.0148	0.0183	0.018	0.0188	0.0163	0.0033	0.003	0.0044	0.0044	8e-04	0	1950.692	1	3	1	"root"	-17683.975	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0105	0.0087	0.0137	0.0146	0.0182	0.0179	0.0187	0.0162	0.0031	0.0028	0.0042	0.0042	0.005	0	1514.4542	1	4	2	"root"	-35384.906	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0105	0.0087	0.0137	0.0146	0.0182	0.0179	0.0187	0.0162	0.0031	0.0028	0.0042	0.0042	0.005	0	2080.4791	1	5	3	"root"	-53077.2809	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0105	0.0087	0.0137	0.0146	0.0182	0.0179	0.0187	0.0162	0.0031	0.0028	0.0042	0.0042	0.005	1e-04	712.4665	2	6	2	"root"	-35384.7981	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0109	0.0152	0.0143	0.0185	0.0181	0.0177	0.0189	0.0035	0.0045	0.0041	0.0048	0.0014	0	1238.3373	1	3	1	"root"	-18290.5589	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0107	0.0151	0.0142	0.0181	0.0177	0.0173	0.0185	0.0039	0.0048	0.0034	0.0044	0.0041	2e-04	231.3161	1	4	2	"root"	-36589.1938	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0095	0.0104	0.015	0.0141	0.0184	0.018	0.0176	0.0188	0.0033	0.0042	0.0042	0.0047	0.0053	1e-04	512.0684	1	5	3	"root"	-54899.9858	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0095	0.0104	0.015	0.0141	0.0184	0.018	0.0176	0.0188	0.0033	0.0042	0.0042	0.0047	0.0053	1e-04	918.8949	2	6	2	"root"	-36600.0238	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0106	0.0103	0.0152	0.0157	0.0188	0.0181	0.0171	0.0193	0.0037	0.0034	0.0042	0.0048	0.0011	0	890.1906	1	3	1	"root"	-18368.3809	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0103	0.01	0.015	0.0156	0.0187	0.018	0.017	0.0192	0.0035	0.0032	0.004	0.0046	0.0055	0	1916.1556	1	4	2	"root"	-36751.6889	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0103	0.01	0.015	0.0156	0.0187	0.018	0.017	0.0192	0.0035	0.0032	0.004	0.0046	0.0055	0	2018.6714	1	5	3	"root"	-55122.6288	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0103	0.01	0.015	0.0156	0.0187	0.018	0.017	0.0192	0.0035	0.0032	0.004	0.0046	0.0055	0	1609.4506	2	6	2	"root"	-36747.545	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0095	0.0097	0.0145	0.0157	0.0187	0.0186	0.0184	0.0169	0.0034	0.0041	0.0043	0.0042	1e-04	6.8536e-06	1814.3484	1	3	1	"root"	-18288.8936	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0095	0.0097	0.0145	0.0157	0.0187	0.0186	0.0184	0.0169	0.0034	0.0041	0.0043	0.0042	0.0045	0	1620.0758	1	4	2	"root"	-36597.7973	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0095	0.0097	0.0145	0.0157	0.0187	0.0186	0.0184	0.0169	0.0034	0.0041	0.0043	0.0042	0.0045	0	1246.8777	1	5	3	"root"	-54896.8115	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0095	0.0097	0.0145	0.0157	0.0187	0.0186	0.0184	0.0169	0.0034	0.0041	0.0043	0.0042	0.0045	0	2094.1306	2	6	2	"root"	-36597.6303	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0096	0.0107	0.0151	0.0148	0.0186	0.0184	0.0182	0.0157	0.0038	0.0035	0.004	0.0044	0.0013	0	713.3055	1	3	1	"root"	-17884.771	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0093	0.0105	0.015	0.0146	0.0184	0.0182	0.0181	0.0156	0.0036	0.0033	0.0038	0.0042	0.005	1e-04	757.9812	1	4	2	"root"	-35779.5544	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0093	0.0105	0.015	0.0146	0.0184	0.0182	0.0181	0.0156	0.0036	0.0033	0.0038	0.0042	0.005	0	1488.4472	1	5	3	"root"	-53667.8553	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0093	0.0105	0.015	0.0146	0.0184	0.0182	0.0181	0.0156	0.0036	0.0033	0.0038	0.0042	0.005	0	1390.0755	2	6	2	"root"	-35775.2435	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0105	0.0099	0.0142	0.0154	0.0181	0.0194	0.0193	0.0161	0.0036	0.004	0.0043	0.0042	8e-04	0	1934.1754	1	3	1	"root"	-18149.7003	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0102	0.0097	0.014	0.0152	0.018	0.0193	0.0192	0.016	0.0034	0.0038	0.0041	0.004	0.0048	0	2005.04	1	4	2	"root"	-36316.4614	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0102	0.0097	0.014	0.0152	0.018	0.0193	0.0192	0.016	0.0034	0.0038	0.0041	0.004	0.0048	0	1639.3413	1	5	3	"root"	-54474.4366	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0102	0.0097	0.014	0.0152	0.018	0.0193	0.0192	0.016	0.0034	0.0038	0.0041	0.004	0.0048	1e-04	582.3152	2	6	2	"root"	-36316.351	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0092	0.0152	0.0154	0.0193	0.0182	0.018	0.0175	0.0038	0.004	0.0043	0.0048	0.001	0	1067.2172	1	3	1	"root"	-18173.4368	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0095	0.0089	0.0151	0.0153	0.0192	0.0181	0.0179	0.0174	0.0036	0.0038	0.0041	0.0046	0.0053	0	1613.0534	1	4	2	"root"	-36364.5516	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0095	0.0089	0.0151	0.0153	0.0192	0.0181	0.0179	0.0174	0.0036	0.0038	0.0041	0.0046	0.0053	0	1892.0706	1	5	3	"root"	-54546.7243	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0095	0.0089	0.0151	0.0153	0.0192	0.0181	0.0179	0.0174	0.0036	0.0038	0.0041	0.0046	0.0053	0	2069.4941	2	6	2	"root"	-36364.3798	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0103	0.0097	0.0143	0.0156	0.0203	0.0174	0.0179	0.0189	0.0044	0.0031	0.0049	0.0045	0.001	1e-04	342.3603	1	3	1	"root"	-18389.5925	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0094	0.0142	0.0155	0.0202	0.0173	0.0178	0.0188	0.0042	0.003	0.0047	0.0043	0.0053	0	1313.6886	1	4	2	"root"	-36792.7525	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0094	0.0142	0.0155	0.0202	0.0173	0.0178	0.0188	0.0042	0.003	0.0047	0.0043	0.0053	0	1368.917	1	5	3	"root"	-55187.6944	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0103	0.0097	0.0143	0.0156	0.0199	0.017	0.0175	0.0185	0.0048	0.0035	0.0043	0.0036	0.0041	2e-04	339.138	2	6	2	"root"	-36778.3716	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0102	0.0099	0.0146	0.0156	0.0186	0.0192	0.0171	0.0174	0.004	0.004	0.0041	0.0044	9e-04	0	511.5498	1	3	1	"root"	-18144.8767	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0097	0.0144	0.0155	0.0186	0.0191	0.017	0.0174	0.0038	0.0038	0.0039	0.0041	0.0049	0	1828.8001	1	4	2	"root"	-36302.3755	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0097	0.0145	0.0155	0.0186	0.0191	0.017	0.0174	0.0038	0.0038	0.0039	0.0041	0.0049	0	1415.9015	1	5	3	"root"	-54450.988	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0097	0.0145	0.0155	0.0186	0.0191	0.017	0.0174	0.0038	0.0038	0.0039	0.0041	0.0048	0	1501.3157	2	6	2	"root"	-36296.8343	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0093	0.0096	0.0155	0.0151	0.0181	0.0176	0.0184	0.0174	0.0031	0.0035	0.0041	0.0045	0.0011	0	1706.7907	1	3	1	"root"	-17797.1316	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.009	0.0093	0.0153	0.015	0.018	0.0175	0.0183	0.0173	0.0029	0.0033	0.0039	0.0043	0.0053	0	1976.4504	1	4	2	"root"	-35608.5939	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.009	0.0093	0.0153	0.015	0.018	0.0175	0.0183	0.0173	0.0029	0.0033	0.0039	0.0043	0.0053	1e-04	780.5658	1	5	3	"root"	-53411.9071	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.009	0.0093	0.0153	0.015	0.018	0.0175	0.0183	0.0173	0.0029	0.0033	0.0039	0.0043	0.0053	0	1606.1966	2	6	2	"root"	-35608.457	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0094	0.0097	0.014	0.0136	0.0189	0.0177	0.0186	0.0193	0.0037	0.0043	0.0041	0.0037	0.0015	0	678.551	1	3	1	"root"	-17933.5933	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.009	0.0092	0.0138	0.0134	0.0188	0.0176	0.0185	0.0192	0.0035	0.0041	0.0043	0.0039	0.005	1e-04	411.7336	1	4	2	"root"	-35884.5746	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.009	0.0092	0.0138	0.0134	0.0188	0.0176	0.0185	0.0192	0.0035	0.0041	0.0043	0.0039	0.005	0	1406.7322	1	5	3	"root"	-53826.6911	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.009	0.0092	0.0138	0.0134	0.0188	0.0176	0.0185	0.0192	0.0035	0.0041	0.0043	0.0039	0.005	1e-04	1042.5591	2	6	2	"root"	-35884.3863	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0096	0.0108	0.0143	0.0152	0.0185	0.0183	0.0172	0.0191	0.0036	0.004	0.0045	0.0047	0.0012	0	1087.4846	1	3	1	"root"	-18196.2062	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0093	0.0105	0.0141	0.0151	0.0184	0.0181	0.0171	0.0189	0.0034	0.0038	0.0043	0.0044	0.0055	1e-04	551.2125	1	4	2	"root"	-36406.1516	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0093	0.0105	0.0141	0.0151	0.0184	0.0181	0.0171	0.0189	0.0034	0.0038	0.0043	0.0044	0.0055	0	1580.3678	1	5	3	"root"	-54608.0294	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0093	0.0105	0.0141	0.0151	0.0184	0.0181	0.0171	0.0189	0.0034	0.0038	0.0043	0.0044	0.0055	0	1341.2166	2	6	2	"root"	-36405.9894	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0117	0.0099	0.0153	0.0146	0.0191	0.0166	0.0166	0.0192	0.0039	0.0033	0.0046	0.0046	7e-04	0	561.4638	1	3	1	"root"	-18208.1443	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0114	0.0096	0.0152	0.0145	0.019	0.0165	0.0165	0.0191	0.0037	0.0031	0.0044	0.0044	0.0051	1e-04	984.3351	1	4	2	"root"	-36431.6845	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0118	0.0099	0.0154	0.0146	0.0187	0.0162	0.0162	0.0188	0.0044	0.0037	0.0039	0.0038	0.0037	2e-04	296.3538	1	5	3	"root"	-54628.8382	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0115	0.0096	0.0152	0.0145	0.019	0.0165	0.0165	0.0191	0.0037	0.0031	0.0044	0.0044	0.0051	0	1452.918	2	6	2	"root"	-36427.4287	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0104	0.0142	0.014	0.0188	0.0187	0.0176	0.0177	0.0042	0.0041	0.0042	0.0034	9e-04	0	1590.8142	1	3	1	"root"	-17925.958	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0096	0.0102	0.0141	0.0139	0.0187	0.0186	0.0175	0.0177	0.004	0.0038	0.004	0.0032	0.0046	0	2130.3558	1	4	2	"root"	-35863.2305	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0096	0.0102	0.0141	0.0139	0.0187	0.0186	0.0175	0.0177	0.004	0.0038	0.004	0.0033	0.0046	0	2020.4255	1	5	3	"root"	-53792.5593	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0096	0.0102	0.0141	0.0139	0.0187	0.0186	0.0175	0.0177	0.004	0.0038	0.004	0.0033	0.0046	0	1123.8936	2	6	2	"root"	-35859.211	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0102	0.0093	0.0151	0.0152	0.0178	0.0171	0.0185	0.0187	0.0036	0.0039	0.0038	0.0035	0.0016	0	795.344	1	3	1	"root"	-17932.6972	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0089	0.0149	0.015	0.0177	0.017	0.0184	0.0186	0.0035	0.0038	0.0041	0.0037	0.0049	0	1475.195	1	4	2	"root"	-35881.5133	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0101	0.0091	0.015	0.0151	0.0175	0.0168	0.0181	0.0184	0.0039	0.0042	0.0034	0.0032	0.0039	2e-04	308.6935	1	5	3	"root"	-53807.7482	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0089	0.0149	0.015	0.0177	0.017	0.0184	0.0186	0.0035	0.0038	0.0041	0.0037	0.0049	0	1395.3686	2	6	2	"root"	-35881.3465	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0103	0.0091	0.0156	0.0152	0.0167	0.0196	0.0185	0.0195	0.0044	0.0035	0.0041	0.0036	0.0021	0	1988.3553	1	3	1	"root"	-18192.9416	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0088	0.0154	0.015	0.0165	0.0195	0.0183	0.0193	0.0042	0.0033	0.004	0.0035	0.0056	0	1817.5731	1	4	2	"root"	-36392.6767	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0088	0.0154	0.015	0.0165	0.0195	0.0183	0.0193	0.0042	0.0033	0.004	0.0035	0.0056	0	1900.1622	1	5	3	"root"	-54587.2502	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0088	0.0154	0.015	0.0165	0.0195	0.0183	0.0193	0.0042	0.0033	0.004	0.0035	0.0056	1e-04	815.875	2	6	2	"root"	-36388.6179	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.009	0.0098	0.015	0.0144	0.0198	0.0173	0.0177	0.0182	0.0038	0.003	0.0041	0.0048	0.0011	0	1514.5337	1	3	1	"root"	-17892.4722	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0088	0.0095	0.0149	0.0143	0.0197	0.0172	0.0176	0.0181	0.0036	0.0028	0.0039	0.0046	0.0051	1e-04	973.2014	1	4	2	"root"	-35799.4979	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0088	0.0095	0.0149	0.0143	0.0197	0.0172	0.0176	0.0181	0.0036	0.0028	0.0039	0.0046	0.0051	1e-04	768.4008	1	5	3	"root"	-53699.3536	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.009	0.0098	0.015	0.0144	0.0195	0.017	0.0173	0.0179	0.0041	0.0032	0.0032	0.0041	0.0042	2e-04	297.9162	2	6	2	"root"	-35790.3531	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.009	0.0096	0.015	0.0151	0.019	0.0163	0.0181	0.0189	0.0036	0.0043	0.0042	0.0041	1e-04	1.0403e-06	313.4166	1	3	1	"root"	-18173.2734	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0092	0.0098	0.0151	0.0152	0.0188	0.0161	0.0179	0.0186	0.0041	0.0048	0.0033	0.0032	0.0057	2e-04	243.7391	1	4	2	"root"	-36329.6145	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.009	0.0096	0.015	0.0151	0.019	0.0163	0.0181	0.0189	0.0036	0.0043	0.0042	0.0041	0.0064	0	1428.6832	1	5	3	"root"	-54512.5885	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.009	0.0096	0.015	0.0151	0.019	0.0163	0.0181	0.0189	0.0036	0.0043	0.0042	0.0041	0.0064	0	1263.7448	2	6	2	"root"	-36341.4833	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.0117	0.0156	0.0144	0.0186	0.0177	0.0184	0.0191	0.0044	0.0039	0.004	0.0033	0.0029	0	614.3685	1	3	1	"root"	-18426.6161	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0096	0.0115	0.0155	0.0143	0.0182	0.0174	0.018	0.0187	0.0047	0.0043	0.0038	0.003	0.0052	3e-04	202.4769	1	4	2	"root"	-36859.7793	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0093	0.0112	0.0153	0.0142	0.0184	0.0176	0.0183	0.0189	0.0042	0.0038	0.0046	0.0038	0.006	0	1858.5806	1	5	3	"root"	-55306.4441	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0093	0.0112	0.0153	0.0142	0.0184	0.0176	0.0183	0.0189	0.0042	0.0038	0.0046	0.0038	0.006	0	1910.8894	2	6	2	"root"	-36870.5119	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0105	0.0103	0.0134	0.0147	0.018	0.018	0.0187	0.0168	0.0034	0.0039	0.0041	0.0047	0.001	0	1989.599	1	3	1	"root"	-17929.5606	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0102	0.01	0.0133	0.0146	0.0179	0.0179	0.0186	0.0168	0.0032	0.0037	0.0039	0.0045	0.005	1e-04	411.8194	1	4	2	"root"	-35875.5619	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0102	0.01	0.0133	0.0146	0.0179	0.0179	0.0186	0.0168	0.0032	0.0037	0.0039	0.0045	0.005	0	1403.0661	1	5	3	"root"	-53813.7685	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0102	0.01	0.0133	0.0146	0.0179	0.0179	0.0186	0.0168	0.0032	0.0037	0.0039	0.0045	0.005	0	1434.158	2	6	2	"root"	-35875.4406	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0101	0.01	0.0141	0.0148	0.0179	0.0179	0.0172	0.0188	0.004	0.0035	0.005	0.0043	9e-04	0	2158.0439	1	3	1	"root"	-18022.5498	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0097	0.0139	0.0147	0.0178	0.0178	0.0171	0.0187	0.0038	0.0033	0.0048	0.0041	0.005	1e-04	927.8734	1	4	2	"root"	-36060.9467	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0104	0.0103	0.0142	0.015	0.0172	0.0172	0.0165	0.0181	0.0041	0.0034	0.0045	0.0039	0.0022	1e-04	623.4985	1	5	3	"root"	-54067.6149	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0097	0.0139	0.0147	0.0178	0.0178	0.0171	0.0187	0.0038	0.0033	0.0048	0.0041	0.005	1e-04	463.9876	2	6	2	"root"	-36060.8341	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0103	0.0145	0.0145	0.0195	0.0185	0.0184	0.0168	0.0038	0.0039	0.0044	0.0042	9e-04	0	510.9543	1	3	1	"root"	-18106.4292	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.01	0.0144	0.0144	0.0194	0.0184	0.0183	0.0168	0.0036	0.0037	0.0042	0.004	0.005	0	1997.1713	1	4	2	"root"	-36228.8808	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.01	0.0144	0.0144	0.0194	0.0184	0.0183	0.0168	0.0036	0.0037	0.0042	0.004	0.005	1e-04	432.8	1	5	3	"root"	-54342.8278	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.01	0.0144	0.0144	0.0194	0.0184	0.0183	0.0168	0.0036	0.0037	0.0042	0.004	0.005	0	2067.1412	2	6	2	"root"	-36228.7708	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0101	0.0111	0.0153	0.0155	0.0194	0.0171	0.0177	0.0185	0.0032	0.0043	0.0042	0.0054	0.0013	0	1248.0277	1	3	1	"root"	-18440.146	0
