"sim:A->T"	"sim:T->A"	"sim:C->G"	"sim:G->C"	"sim:A->C"	"sim:T->G"	"sim:A->G"	"sim:T->C"	"sim:C->A"	"sim:G->T"	"sim:C->T"	"sim:G->A"	"sim:CG->TG|CG->CA"	"sim:C|G"	"sim:Ne"	"fit:A->T"	"fit:T->A"	"fit:C->G"	"fit:G->C"	"fit:A->C"	"fit:T->G"	"fit:A->G"	"fit:T->C"	"fit:C->A"	"fit:G->T"	"fit:C->T"	"fit:G->A"	"fit:CG->TG|CG->CA"	"fit:C|G"	"fit:Ne"	"leftwin"	"longwin"	"shortwin"	"rowtaxon"	"loglik"	"convergence"
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0105	0.0101	0.0148	0.0155	0.0076	0.0082	0.0081	0.0086	0.0119	0.0121	0.0122	0.0125	0.0398	0.001	998.8809	1	5	3	"root"	-56825.983	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0104	0.0101	0.0149	0.0153	0.0077	0.0082	0.0082	0.0087	0.012	0.0121	0.0122	0.0123	0.0399	0.001	999.4142	2	6	2	"root"	-37885.3715	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0105	0.0107	0.0143	0.0159	0.0079	0.0083	0.0078	0.0078	0.0132	0.0118	0.0124	0.0105	0.04	0.001	999.5608	1	3	1	"root"	-18807.1226	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0106	0.0109	0.0144	0.0158	0.0079	0.0082	0.0078	0.0078	0.0125	0.0119	0.0121	0.0114	0.04	0.001	999.8478	1	4	2	"root"	-37610.4604	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0105	0.0107	0.0143	0.0159	0.0079	0.0083	0.0078	0.0078	0.0132	0.0118	0.0123	0.0105	0.04	0.001	999.5574	1	5	3	"root"	-56411.772	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0105	0.0107	0.0142	0.016	0.0079	0.0083	0.0078	0.0079	0.0131	0.0118	0.0123	0.0107	0.04	0.001	999.628	2	6	2	"root"	-37609.457	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0103	0.0096	0.015	0.0156	0.0081	0.0083	0.0079	0.0083	0.0107	0.0121	0.0126	0.0116	0.0403	0.001	999.6593	1	3	1	"root"	-18850.3325	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0103	0.0097	0.015	0.0156	0.0081	0.0084	0.0079	0.0083	0.0105	0.0121	0.0127	0.0115	0.0404	0.001	999.561	1	4	2	"root"	-37696.4929	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0103	0.0096	0.015	0.0155	0.0082	0.0085	0.008	0.0084	0.0114	0.0121	0.0124	0.0119	0.0402	0.001	999.867	1	5	3	"root"	-56543.9944	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0102	0.0097	0.015	0.0155	0.0081	0.0085	0.0079	0.0084	0.0105	0.0121	0.0127	0.0115	0.0405	0.001	999.5196	2	6	2	"root"	-37696.2406	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0112	0.0163	0.0162	0.008	0.0081	0.008	0.0088	0.0121	0.0125	0.0143	0.0118	0.0392	0.001	1001.2549	1	3	1	"root"	-19351.8409	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.0115	0.0161	0.0161	0.008	0.0084	0.0081	0.0088	0.0121	0.0122	0.013	0.012	0.0397	0.001	1001.5484	1	4	2	"root"	-38700.6692	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.0114	0.0162	0.0161	0.008	0.0083	0.0081	0.0088	0.0121	0.0124	0.0136	0.012	0.0394	0.001	1001.1706	1	5	3	"root"	-58047.85	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0112	0.0163	0.0162	0.0079	0.0083	0.0081	0.0088	0.0122	0.0126	0.0144	0.012	0.0391	0.001	1001.661	2	6	2	"root"	-38699.4625	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0107	0.0097	0.0157	0.0164	0.0081	0.0078	0.008	0.0076	0.0126	0.0115	0.0118	0.0117	0.0401	0.001	999.8303	1	3	1	"root"	-18859.6756	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0104	0.0098	0.0157	0.0165	0.0082	0.0079	0.0082	0.0077	0.013	0.0113	0.0117	0.0117	0.0401	0.001	999.6957	1	4	2	"root"	-37718.2044	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0104	0.0098	0.0157	0.0164	0.0082	0.0079	0.0081	0.0076	0.013	0.0112	0.0116	0.0116	0.0401	0.001	999.6334	1	5	3	"root"	-56576.7051	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0104	0.0099	0.0157	0.0165	0.0082	0.0079	0.0081	0.0077	0.0132	0.0111	0.0116	0.0115	0.0401	0.001	999.5632	2	6	2	"root"	-37717.8643	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0092	0.0098	0.0153	0.0152	0.0078	0.0079	0.0081	0.008	0.0141	0.0101	0.0118	0.0131	0.0396	0.001	999.5413	1	3	1	"root"	-18593.1303	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0092	0.0098	0.0154	0.0152	0.0078	0.008	0.008	0.008	0.014	0.0101	0.0118	0.0128	0.0397	0.001	999.6059	1	4	2	"root"	-37181.0094	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0092	0.0098	0.0154	0.0152	0.0078	0.0079	0.0081	0.008	0.014	0.0101	0.0118	0.0128	0.0397	0.001	999.5622	1	5	3	"root"	-55768.6342	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0092	0.0098	0.0154	0.0152	0.0078	0.0079	0.0081	0.008	0.014	0.0101	0.0118	0.0129	0.0397	0.001	999.554	2	6	2	"root"	-37180.7652	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0105	0.0093	0.0153	0.014	0.0075	0.0086	0.0074	0.0081	0.0122	0.0129	0.0124	0.0116	0.0396	0.001	999.5875	1	3	1	"root"	-18560.8711	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0105	0.0093	0.0153	0.0141	0.0074	0.0086	0.0074	0.0082	0.0121	0.0127	0.0123	0.0117	0.0397	0.001	999.6772	1	4	2	"root"	-37119.9313	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0105	0.0093	0.0153	0.0141	0.0075	0.0086	0.0074	0.0081	0.0122	0.0128	0.0123	0.0117	0.0397	0.001	999.634	1	5	3	"root"	-55678.67	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0105	0.0092	0.0153	0.0141	0.0075	0.0086	0.0074	0.0081	0.0121	0.0127	0.0123	0.0117	0.0397	0.001	999.7068	2	6	2	"root"	-37119.7718	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0102	0.0132	0.0136	0.0075	0.009	0.0091	0.0088	0.0131	0.0129	0.0116	0.0117	0.0398	0.001	999.7986	1	3	1	"root"	-19000.9006	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0102	0.0133	0.0137	0.0074	0.0089	0.0091	0.0087	0.0137	0.0133	0.0114	0.0115	0.0396	0.001	999.5348	1	4	2	"root"	-38001.8735	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0102	0.0132	0.0136	0.0075	0.0091	0.0093	0.0089	0.0131	0.0129	0.0117	0.0118	0.0398	0.001	999.8544	1	5	3	"root"	-57004.3498	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0102	0.0134	0.0137	0.0075	0.0089	0.0091	0.0088	0.0139	0.0135	0.0113	0.0115	0.0395	0.001	999.3928	2	6	2	"root"	-38001.6141	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0086	0.0089	0.0145	0.0152	0.0084	0.0081	0.0085	0.008	0.011	0.0131	0.0135	0.0116	0.0397	9e-04	999.5486	1	3	1	"root"	-18610.0591	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0086	0.0089	0.0147	0.0151	0.0086	0.0083	0.0086	0.0082	0.0117	0.0124	0.0125	0.0119	0.04	9e-04	999.9346	1	4	2	"root"	-37215.5452	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0086	0.0089	0.0145	0.0152	0.0085	0.0081	0.0085	0.0081	0.011	0.0131	0.0133	0.0116	0.0398	9e-04	999.565	1	5	3	"root"	-55818.3732	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0086	0.0089	0.0147	0.0151	0.0086	0.0083	0.0086	0.0082	0.0117	0.0124	0.0125	0.0119	0.04	9e-04	999.9347	2	6	2	"root"	-37215.4082	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.009	0.0094	0.016	0.0156	0.0082	0.0083	0.0075	0.008	0.0123	0.0116	0.0122	0.013	0.0396	0.001	999.6584	1	3	1	"root"	-18708.9876	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0089	0.0094	0.0157	0.0154	0.0083	0.0084	0.0076	0.0081	0.0121	0.0118	0.0121	0.0124	0.0399	0.001	999.8831	1	4	2	"root"	-37413.3554	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0091	0.0094	0.016	0.0156	0.0082	0.0083	0.0075	0.0079	0.0124	0.0116	0.0123	0.0131	0.0396	0.001	999.5823	1	5	3	"root"	-56116.2478	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0091	0.0094	0.016	0.0156	0.0082	0.0083	0.0075	0.008	0.0126	0.0115	0.0125	0.0137	0.0393	0.001	999.3966	2	6	2	"root"	-37412.1626	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.0095	0.0138	0.0148	0.0082	0.0081	0.0082	0.0085	0.0099	0.0112	0.0135	0.0112	0.0407	0.001	999.5468	1	3	1	"root"	-18554.972	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0096	0.0139	0.0148	0.0082	0.0081	0.0082	0.0085	0.0099	0.0112	0.0136	0.0111	0.0407	0.001	999.3441	1	4	2	"root"	-37108.273	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.0095	0.0138	0.0148	0.0082	0.0081	0.0082	0.0085	0.0099	0.0112	0.0137	0.0112	0.0407	0.001	999.4743	1	5	3	"root"	-55661.5296	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.0095	0.0136	0.0148	0.0082	0.008	0.008	0.0083	0.0102	0.0114	0.0134	0.0114	0.0405	0.001	999.3543	2	6	2	"root"	-37108.5951	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0109	0.01	0.0161	0.0154	0.0083	0.0081	0.008	0.008	0.0112	0.0119	0.0123	0.0115	0.0404	0.001	999.8347	1	3	1	"root"	-18862.1728	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0104	0.01	0.0161	0.0154	0.0082	0.0081	0.0081	0.008	0.0101	0.0116	0.0125	0.0107	0.0409	0.001	999.5702	1	4	2	"root"	-37723.0467	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0104	0.01	0.0159	0.0153	0.0084	0.0083	0.0081	0.0081	0.01	0.0115	0.0125	0.0105	0.0411	0.001	999.388	1	5	3	"root"	-56584.0297	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0107	0.01	0.016	0.0154	0.0084	0.0083	0.0082	0.008	0.01	0.0115	0.0124	0.0105	0.0411	0.001	999.3622	2	6	2	"root"	-37722.3954	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0088	0.0108	0.0163	0.0162	0.0078	0.0073	0.0073	0.0079	0.0113	0.0118	0.0122	0.0118	0.0401	0.001	999.8386	1	3	1	"root"	-18691.3998	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.009	0.0107	0.0166	0.0165	0.0081	0.0075	0.0074	0.0081	0.0101	0.0116	0.0127	0.0113	0.0405	0.001	999.4305	1	4	2	"root"	-37373.3571	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.009	0.0107	0.0166	0.0166	0.008	0.0075	0.0074	0.0081	0.01	0.0115	0.0127	0.0112	0.0406	0.001	999.3341	1	5	3	"root"	-56056.0798	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0091	0.0107	0.0166	0.0166	0.0079	0.0074	0.0075	0.0082	0.0103	0.0117	0.0126	0.0115	0.0404	0.001	999.5829	2	6	2	"root"	-37373.4483	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0108	0.0091	0.0158	0.0155	0.0083	0.0082	0.0081	0.008	0.0117	0.0121	0.0121	0.0121	0.04	0.001	999.8463	1	3	1	"root"	-18974.3457	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0107	0.0092	0.0161	0.0156	0.0082	0.0082	0.0081	0.008	0.0111	0.0122	0.0123	0.0123	0.0401	0.001	999.527	1	4	2	"root"	-37946.7856	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0108	0.0091	0.016	0.0156	0.0082	0.0081	0.008	0.0079	0.0114	0.0121	0.0122	0.0122	0.04	0.001	999.7701	1	5	3	"root"	-56919.5464	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0107	0.0092	0.0161	0.0157	0.0082	0.0082	0.008	0.008	0.0112	0.0121	0.0122	0.0123	0.0401	0.001	999.6392	2	6	2	"root"	-37946.6626	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0108	0.0119	0.0157	0.0165	0.0075	0.0073	0.0077	0.008	0.0114	0.0119	0.0118	0.0123	0.04	0.001	999.842	1	3	1	"root"	-18827.2765	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0107	0.0118	0.0157	0.0166	0.0075	0.0074	0.0077	0.008	0.0112	0.0118	0.0117	0.0125	0.04	0.001	999.714	1	4	2	"root"	-37649.978	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0107	0.0118	0.0157	0.0166	0.0075	0.0074	0.0077	0.008	0.0112	0.0118	0.0117	0.0125	0.04	0.001	999.6408	1	5	3	"root"	-56472.6883	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0107	0.0118	0.0158	0.0167	0.0075	0.0074	0.0077	0.008	0.0113	0.0118	0.0117	0.0125	0.04	0.001	999.7231	2	6	2	"root"	-37649.8673	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0099	0.0099	0.0137	0.0155	0.0077	0.0073	0.0074	0.0077	0.0122	0.0126	0.0114	0.0121	0.0397	0.001	999.6566	1	3	1	"root"	-18221.3491	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0098	0.0137	0.0155	0.0078	0.0073	0.0074	0.0078	0.012	0.0122	0.0116	0.0119	0.0399	0.001	999.9007	1	4	2	"root"	-36434.6538	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0098	0.0137	0.0155	0.0078	0.0073	0.0074	0.0078	0.012	0.0122	0.0116	0.0119	0.0399	0.001	999.2306	1	5	3	"root"	-54647.7711	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0099	0.0136	0.0155	0.0078	0.0073	0.0074	0.0078	0.012	0.0123	0.0115	0.0119	0.0399	0.001	999.8483	2	6	2	"root"	-36434.4626	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0104	0.009	0.0144	0.0161	0.0072	0.0074	0.0081	0.0073	0.0129	0.0123	0.0126	0.0107	0.0396	0.001	999.8537	1	3	1	"root"	-18277.8919	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0105	0.0088	0.0144	0.016	0.0072	0.0075	0.0082	0.0074	0.0125	0.0121	0.0123	0.0112	0.0398	0.001	999.7129	1	4	2	"root"	-36553.0874	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0105	0.0088	0.0144	0.016	0.0072	0.0075	0.0082	0.0074	0.0124	0.0121	0.0123	0.0113	0.0398	0.001	999.7602	1	5	3	"root"	-54828.0012	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0104	0.009	0.0144	0.016	0.0071	0.0074	0.0081	0.0073	0.0129	0.0122	0.0126	0.0108	0.0396	0.001	999.4196	2	6	2	"root"	-36552.4512	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0083	0.0104	0.0165	0.0154	0.0076	0.0077	0.0082	0.0076	0.0113	0.0115	0.0116	0.0125	0.0402	0.001	999.5433	1	3	1	"root"	-18474.3168	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0085	0.0104	0.0165	0.0154	0.0076	0.0076	0.0082	0.0076	0.0111	0.0114	0.0115	0.0126	0.0403	0.001	998.354	1	4	2	"root"	-36946.1047	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0083	0.0104	0.0163	0.0154	0.0075	0.0077	0.0082	0.0075	0.0114	0.0116	0.0117	0.0124	0.0401	0.001	997.5824	1	5	3	"root"	-55418.5006	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0084	0.0104	0.0164	0.0154	0.0075	0.0077	0.0083	0.0076	0.0113	0.0116	0.0116	0.0125	0.0402	0.001	998.6339	2	6	2	"root"	-36946.158	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0106	0.0147	0.0141	0.0078	0.008	0.0072	0.0086	0.0117	0.0128	0.0137	0.0113	0.0395	0.001	999.4721	1	3	1	"root"	-18660.8411	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0101	0.0109	0.0148	0.0143	0.0079	0.0081	0.0073	0.0086	0.0119	0.0123	0.0126	0.0117	0.0398	0.001	999.8543	1	4	2	"root"	-37319.9758	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0103	0.0149	0.0148	0.0079	0.0081	0.0073	0.0087	0.012	0.0121	0.0121	0.0119	0.04	0.001	999.9677	1	5	3	"root"	-55981.1533	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0106	0.0147	0.0141	0.0078	0.008	0.0072	0.0086	0.0117	0.0128	0.0137	0.0113	0.0395	0.001	999.5019	2	6	2	"root"	-37318.8685	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0095	0.0145	0.0145	0.0082	0.0087	0.0071	0.0085	0.0104	0.0122	0.0128	0.0106	0.0406	0.001	999.593	1	3	1	"root"	-18546.6666	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0096	0.0146	0.0146	0.0082	0.0087	0.0071	0.0085	0.0105	0.0121	0.0129	0.0105	0.0406	0.001	999.5397	1	4	2	"root"	-37090.7347	1
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0093	0.0145	0.0145	0.0081	0.0086	0.0071	0.0085	0.0107	0.0122	0.0129	0.0107	0.0405	0.001	999.6437	1	5	3	"root"	-55635.3695	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0095	0.0145	0.0145	0.0082	0.0087	0.0071	0.0085	0.0104	0.0122	0.013	0.0104	0.0406	0.001	999.5879	2	6	2	"root"	-37090.6113	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0103	0.0099	0.0154	0.015	0.0082	0.0075	0.0077	0.0079	0.0118	0.0121	0.012	0.012	0.04	0.001	999.9288	1	3	1	"root"	-18701.2474	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0103	0.0099	0.0154	0.015	0.0082	0.0075	0.0077	0.0079	0.0118	0.0121	0.012	0.012	0.04	0.001	999.9283	1	4	2	"root"	-37398.2361	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0103	0.0099	0.0154	0.015	0.0082	0.0074	0.0077	0.0079	0.0118	0.0121	0.012	0.012	0.04	0.001	999.9281	1	5	3	"root"	-56095.1545	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0103	0.0099	0.0154	0.015	0.0082	0.0075	0.0077	0.0079	0.0118	0.0121	0.012	0.012	0.04	0.001	999.9283	2	6	2	"root"	-37398.1229	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0089	0.011	0.0147	0.0153	0.0082	0.0073	0.0081	0.0079	0.0113	0.0123	0.0123	0.012	0.0399	0.001	996.5354	1	3	1	"root"	-18547.5574	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0089	0.0109	0.0148	0.0152	0.0081	0.0072	0.0079	0.0077	0.0116	0.0121	0.0121	0.0119	0.04	0.001	996.9266	1	4	2	"root"	-37091.7462	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0089	0.011	0.0147	0.0153	0.0082	0.0073	0.008	0.0077	0.011	0.0125	0.0125	0.0119	0.0399	0.001	995.7506	1	5	3	"root"	-55630.8802	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0089	0.011	0.0147	0.0153	0.0082	0.0073	0.008	0.0077	0.011	0.0125	0.0125	0.0119	0.0399	0.001	995.9483	2	6	2	"root"	-37087.0625	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0099	0.0095	0.0143	0.0159	0.0092	0.008	0.0078	0.0082	0.0114	0.012	0.012	0.0128	0.04	0.001	999.5931	1	3	1	"root"	-18910.5241	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0099	0.0095	0.0145	0.0157	0.0093	0.0082	0.0079	0.0083	0.0117	0.0121	0.012	0.0125	0.0401	0.001	999.7851	1	4	2	"root"	-37815.6916	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0099	0.0095	0.0143	0.0159	0.0092	0.008	0.0078	0.0082	0.0114	0.012	0.0119	0.0128	0.0401	0.001	999.5981	1	5	3	"root"	-56719.7781	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0099	0.0095	0.0145	0.0157	0.0094	0.0082	0.0079	0.0083	0.0117	0.0121	0.012	0.0125	0.0401	0.001	999.7753	2	6	2	"root"	-37815.5008	0
